source,historic registered,tornado_name,tornado_year,town,overall_photos_folder,tornado_EF,tornado_start_lat,tornado_end_lat,tornado_start_long,tornado_end_long,latitude,longitude,complete_address,building_name_listing,building_name_current,archetype,located_in_historic_district,occupany_u,number_stories,year_built_u,building_area_m2,building_urban_setting,building_position_on_street,buidling_height_m,first_floor_elevation_m,front_elevation_orientation,first_floor_ceiling_m,wall_length_side,wall_length_front,wall_thickness,roof_shape_u,roof_slope_u,construction_type_u,construction_type_u_unc,mwfrs_u_wall,mwfrs_u_roof,mwfrs_u_moment_frame,mwfrs_u_unc,masonry_leaves,masonry_leaves_unc,structural_wall_system_u,foundation_type_u,foundation_type_u_unc,wall_anchorage_type_u,wall_anchorage_type_u_unc,wall_substrate_u,wall_substrate_u_unc,wall_cladding_u,wall_cladding_u_unc,soffit_type_u,soffit_present_u,wall_fenesteration_per_front,wall_fenesteration_per_back,wall_fenesteration_per_right,wall_fenesteration_per_left,wall_fenestration_per_n,wall_fenestration_per_s,wall_fenestration_per_e,wall_fenestration_per_w,wall_fenestration_per_w,wall_fenesteration_protection_front,wall_fenesteration_protection_back,wall_fenesteration_protection_right,wall_fenesteration_protection_left,fenestration_protection_type_front,fenestration_protection_type_back,fenestration_protection_type_right,fenestration_protection_type_left,large_door_present_front,large_door_present_back,large_door_present_right,large_door_present_left,door_present_n,door_present_s,door_present_e,door_present_w,roof_system_u,roof_system_u_unc,r2wall_attachment_u,roof_substrate_type_u,roof_substrate_type_u_unc,roof_cover_u,roof_cover_u_unc,overhang_length_u,parapet_height_m,retrofit_year_u,retrofit_present_u,retrofit_type_u,retrofit_type_unc_u,hazards_present_u,status_u,wind_damage_rating_u,damage_indicator_u,degree_of_damage_u,wind_damage_details_u,roof_structure_damage_u,roof_structure_damage_u_per,roof_susbtrate_damage_u,roof_substrate_damage_per,foundation_failure_u,foundation_failure_per_u,wall_structure_damage_per_front,wall_structure_damage_per_back,wall_structure_damage_per_left,wall_structure_damage_per_right,wall_structure_damage_u,wall_structure_damage_n,wall_structure_damage_s,wall_structure_damage_e,wall_structure_damage_w,wall_substrate_damage_per_front,wall_substrate_damage_per_back,wall_substrate_damage_per_right,wall_substrate_damage_per_left,wall_substrate_damage_n,wall_substrate_damage_s,wall_substrate_damage_e,wall_substrate_damage_w,wall_substrate_damage_u,wall_cladding_damage_per_front,wall_cladding_damage_per_back,wall_cladding_damage_per_right,wall_cladding_damage_per_left,wall_cladding_damage_n,wall_cladding_damage_s,wall_cladding_damage_e,wall_cladding_damage_w,damaged_fenesteration_per_front,damaged_fenesteration_per_back,damaged_fenesteration_per_right,damaged_fenesteration_per_left,wall_fenestration_damage_per_n,wall_fenestration_damage_per_s,wall_fenestration_damage_per_e,wall_fenestration_damage_per_w,soffit_damage_per_u,fascia_damage_per_u,piles_damage_u,foundation_damage_cause_u,foundation_damage_u,foundation_damage_u_per,risk_category_16,building_low_rise,national_register_listing_year,existed_during_tornado,buidling_use_before_tornado,buidling_use_after_tornado,buidling_use_plan_after_tornado,demolishing_year,single_unit,multiple_unit,world_heritage_property,hague_convention,sub_national_heritage _list,iucn_protected_area,property_of_local_significance,const_material_h_stone,const_material_h_brick,const_material_h_wood,const_material_h_mud,const_material_h_rf_masonry,const_material_h_rglr_stone,const_material_h_rf_conc,const_material_h_ir_stone,const_material_h_othr,const_material_v_stone,const_material_v_brick,const_material_v_wood,const_material_v_mud,const_material_v_rf_masonry,const_material_v_rglr_stone,const_material_v_rf_conc,const_material_v_ir_stone,const_material_v_othr,prop_agricultural ,prop_cave,prop_culture _entertainment_facility,prop_forest,prop_industrial_facility,prop_lake,prop_military,prop_nature,prop_religious,prop_rock formation,prop_sports_facility,prop_unilities_facility,prop_archaeological,prop_commemorative structure or landmark,prop_ecosystem,prop_habitat,prop_infrastructure,prop_law / government facility,prop_mine,prop_park / garden,prop_residential facility,prop_scenic area,prop_transportation facility,prop_volcano,prop_battlefield,prop_commercial / exchange facility,prop_educational facility,prop_health / welfare facility,prop_island(s),prop_marine zone,prop_mountain,parking / storage facility,river catchment system,sea,underground facility,zoological park,prop_val_evidential,prop_val_historical,prop_val_aesthetic,prop_val_communal,owner_individual,owner_business,owner_government,owner_ngo,owner_religious ,owner_unknown,buidling_existed_5_yrs_before_tornado,buidling_existed_3_yrs_before_tornado,buidling_existed_1_yrs_before_tornado,building_existed_during_tornado,building_in_use_during_tornado,building_use_during_tornado,damage_status,building_demolished_1_yrs_after_tornado,building_demolished_3_yrs_after_tornado,building_demolished_5_yrs_after_tornado,notes
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,819 Russell St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.17408946,-86.75652432,819 Russell St Nashville TN 37206 US,The Russell,,14,un,residential,2,1904,751.3,isolated,recessed,11,1.2,s,6.4,33.22,23.97,0.4,gable-hip_combo,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,2,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,brick,3,not_applicable,no,30,40,35,35,40,30,35,35,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.3,0,2001,yes,structural_restoration,2,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,considerable,considerable,exceptional,some,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,historic church used for hotel; used t14 because of its height; partially recessed
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,800 Russell St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.173036,-86.757781,800 Russell St Nashville TN 37206 US,,,6,no,residential,1,1899,421.92,isolated,recessed,6.4,0.8,n,3,33.91,11.88,0.3,gable-hip_combo,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,2,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,brick,3,not_applicable,no,50,10,20,20,50,10,20,20,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,2,un,dimensional_lumber,2,asphalt,3,0.2,0,un,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,limited,considerable,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,no street view imagery of the structure after the tornado
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,802 Russell St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.173089,-86.757622,802 Russell St Nashville TN 37206 US,,,19,no,residential,2,1900,224.43,isolated,recessed,5.7,0.7,n,2.8,19.1,10.87,0.2,hip,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,2,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,brick,3,wood,yes,40,20,30,30,40,20,30,30,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,2,un,un,1,asphalt,3,0.2,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no value,limited,some,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,no street view imagery of the structure after the tornado
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,804 Russell St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.1731314,-86.75749717,804 Russell St Nashville TN 37206 US,,,19,no,residential,2.5,1900,263,isolated,recessed,7.3,0.7,n,2.5,24.3,11.8,0.2,hip,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,2,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,brick,3,wood,yes,30,40,25,25,30,40,25,25,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,2,un,un,1,asphalt,3,0.6,0,2017,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,some,considerable,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,no street view imagery of structure after tornado; no left or right side imagery before or after tornado
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,816 Russell St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.17348475,-86.75656439,816 Russell St Nashville TN 37206 US,,,19,no,residential,2.5,1892,373,isolated,recessed,8.5,1.2,n,3.3,28.6,14,0.4,hip,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,brick,3,un,yes,45,40,30,30,45,40,30,30,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,2,un,un,1,asphalt,3,0.45,0,2021,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,limited,some,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,"exposed interior brick is double_leaf so assuming that the exterior is also double_leaf; no street view imagery of structure after tornado; no back facade, left, or right imagery before or after tornado"
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,820 Russell St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.17364171,-86.75625054,820 Russell St Nashville TN 37206 US,,,6,no,residential,1,1870,273,isolated,recessed,4.6,0.7,n,3,20.6,14.6,0.2,gable,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,2,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,brick,3,wood,yes,30,20,15,15,30,20,15,15,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,dimensional_lumber,2,asphalt,3,0.3,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,limited,considerable,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,no front view imagery of structure after tornado; no back or right side imagery before or after tornado
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,931 Russell St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.17510438,-86.75385515,931 Russell St Nashville TN 37206 US,,,19,no,residential,3,1930,317,isolated,recessed,7.3,0.5,s,2.8,24.2,14.4,0.2,complex,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,2,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,brick,3,un,yes,50,15,35,35,15,50,35,35,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.45,0.5,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,no value,no value,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,hip roof covering the front part of the structure and a flat roof on the back; multiple-unit condo building; no street view imagery of structure after a tornado
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,921 Russell St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.17476692,-86.75461174,921 Russell St Nashville TN 37206 US,,,19,no,residential,2,1920,272,isolated,recessed,6.4,0.8,s,3,25.4,11.3,0.2,complex,45,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,2,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,"brick,vinyl",3,wood,yes,30,35,35,35,35,30,35,35,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,2,un,dimensional_lumber,2,asphalt,3,0.15,0,un,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,no value,limited,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,original hip-gable roof shape and a shed roof shape on the building addition; no street view imagery of structure after the tornado
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,903 Russell St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.17426409,-86.75595915,903 Russell St Nashville TN 37206 US,,,19,no,residential,2.5,1912,291,isolated,recessed,7.6,0.9,s,2.7,24.5,12.8,0.2,gable,45,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,2,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,"brick,stucco,vinyl",3,wood,yes,35,15,35,25,15,35,35,25,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.1,0,un,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,some,limited,considerable,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,"no back,left, or right street view imagery of structure after the tornado"
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,904 Russell St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.17387274,-86.75564357,904 Russell St Nashville TN 37206 US,,,19,no,residential,2,1900,252,isolated,recessed,5.4,0.8,n,2.7,21,12.2,0.2,complex,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,2,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,"brick,stone",3,wood,yes,40,20,un,un,40,20,un,un,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_trusses,2,un,un,1,asphalt,3,0.1,0,un,yes,structural_restoration,2,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,some,limited,considerable,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,structure is blurred on Google Maps; no left or right street view imagery available before or after the tornado; no front or back street view imagery available before tornado; hip roof structure with a hexagonal section; known structural restoration took place given that there is an obvious new regular stone on back side of the foundation.
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,920 Russell St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.17432044,-86.75441289,920 Russell St Nashville TN 37206 US,,,19,no,residential,2.5,1920,216,isolated,recessed,5.4,1.2,n,2.7,18.9,12,0.2,complex,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,2,masonry_block_unreinforced,"stone, masonry_un",3,un,1,not_applicable,3,brick,3,wood,yes,55,30,un,40,55,30,un,40,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.15,0,un,yes,structural_restoration,2,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,some,limited,considerable,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,brick has been replaced in the back of structure which is why structural_restoration is listed under renovation; no right side street view imagery of the structure available; no street view imagery of the structure after the tornado
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,920 Fatherland St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.1733688,-86.7537165,920 Fatherland St Nashville TN 37206 US,,,19,no,residential,1,1920,167,isolated,recessed,3.8,0.6,n,3,17.1,8.73,0.2,gable,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,"stone, masonry_un",3,un,1,not_applicable,3,brick,3,wood,yes,30,15,10,10,30,15,10,10,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,un,un,1,asphalt,3,0.15,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,limited,limited,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,"Residential building, but can only find photos from 2016 before the tornado and only for one sectfic side/front angle of the building. Assuming no damage because of this. There is no obvious damage to it"
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1021 Russell St Nashville TN 37206 US,3,36.1717,36.1525,-86.9526,-85.8904,36.175931,-86.750408,1021 Russell St Nashville TN 37206 US,,Ten21,19,no,business,2,1910,541,isolated,recessed,7.96,1.5,s,3,15.62,31.55,0.3,gable-hip_combo,25,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,1,masonry_block_unreinforced,"stone, masonry_un",3,un,1,not_applicable,3,"brick,stone",3,un,yes,55,40,20,15,40,55,20,15,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_trusses,1,un,un,1,asphalt,3,0.65,0,2022,yes,"building_addition, structural_restoration",3,"wind, wind-borne debris",moderate,3,3,3,Roof is gone and lots of sides damaged,4,80,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,50,10,100,50,70,100,10,4,0,not_applicable,not_applicable,0,0,3,yes,,yes,business,business,business,not_applicable,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,no value,no value,some,considerable,0,1,0,0,0,0,yes,yes,yes,yes,yes,business,moderate,no ,no,no,Building experienced some damage but exact status unknown. Left and Back post tornado photos unavaliable
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1512 Forrest Ave Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.177786,-86.742803,1512 Forrest Ave Nashville TN 37206 US,,,19,no,residential,2,1918,193,isolated,recessed,6,0.5,n,3,19.49,11.5,0.2,gable-hip_combo,45,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,masonry_un,3,un,1,not_applicable,3,"brick,wood",3,un,yes,20,15,un,un,20,15,un,un,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,corrugated_steel,3,0.45,0,un,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no value,no value,some,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no ,no,no,"Sides of building blocked by trees and other houses. No street view after 2019 so damage status is unknown, but sky coverage shows no major damage"
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1409 Forrest Ave Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.17832919,-86.74477097,1409 Forrest Ave Nashville TN 37206 US,,,6,no,residential,1.5,1929,136,isolated,recessed,5,0.7,s,2.4,14.2,9.82,0.2,hip,45,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,masonry_un,3,un,1,not_applicable,3,brick,3,un,yes,40,45,30,30,45,40,30,30,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.15,0,2023,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no value,no value,no value,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,"Large building addition took place sometime between 9/2022 and 5/2023, all measurements and information is taken from the 2019 house (pre-addition and as it stood during tornado); no left side street view imagery of the structure before or after tornado"
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1309 Forrest Ave Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.17839237,-86.7460137,1309 Forrest Ave Nashville TN 37206 US,,,19,no,residential,2.5,1903,633,isolated,recessed,7.6,1.5,s,2.7,27,19.8,0.2,hip,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,masonry_un,3,un,1,not_applicable,3,"brick,vinyl",3,wood,yes,35,50,45,35,50,35,45,35,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.3,0,un,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,some,limited,considerable,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no ,no,no,no left side street view imagery of structure after tornado
